subj_idx,response,rt,trial,split_by,feedback,subj_code,q_init
7,0,0.31,148,1,1,7110686,0.5
7,1,0.668,149,1,1,7110686,0.5
7,0,0.304,150,1,0,7110686,0.5
7,1,0.244,151,1,0,7110686,0.5
7,0,0.275,152,1,0,7110686,0.5
7,1,0.227,153,1,1,7110686,0.5
7,0,0.408,154,1,0,7110686,0.5
7,1,0.559,155,1,0,7110686,0.5
7,1,0.298,156,1,1,7110686,0.5
7,1,0.347,157,1,0,7110686,0.5
7,0,0.665,158,1,0,7110686,0.5
7,0,0.822,159,1,0,7110686,0.5
7,1,0.531,160,1,1,7110686,0.5
8,0,0.712,1,1,1,7111030,0.5
8,1,0.979,2,1,0,7111030,0.5
8,1,1.143,3,1,1,7111030,0.5
8,0,1.137,4,1,1,7111030,0.5
8,1,1.931,5,1,0,7111030,0.5
8,1,1.353,6,1,0,7111030,0.5
8,1,0.423,7,1,0,7111030,0.5
8,1,2.464,8,1,1,7111030,0.5
8,1,0.797,9,1,0,7111030,0.5
8,1,2.01,10,1,0,7111030,0.5
8,1,1.193,11,1,1,7111030,0.5
8,0,0.62,12,1,1,7111030,0.5
8,0,0.904,13,1,1,7111030,0.5
8,0,0.546,14,1,0,7111030,0.5
8,1,0.621,15,1,0,7111030,0.5
8,0,1.134,16,1,1,7111030,0.5
8,0,1.364,17,1,0,7111030,0.5
8,1,1.063,18,1,0,7111030,0.5
8,0,0.414,19,1,1,7111030,0.5
8,1,0.363,20,1,1,7111030,0.5
8,1,0.512,21,1,0,7111030,0.5
8,0,0.463,22,1,1,7111030,0.5
8,1,0.581,23,1,0,7111030,0.5
8,0,0.407,24,1,1,7111030,0.5
8,0,0.343,25,1,0,7111030,0.5
8,1,0.427,26,1,1,7111030,0.5
8,0,0.95,27,1,1,7111030,0.5
8,1,1.659,28,1,0,7111030,0.5
8,1,1.438,29,1,0,7111030,0.5
8,0,0.415,30,1,1,7111030,0.5
8,0,0.4,31,1,1,7111030,0.5
8,1,0.357,32,1,0,7111030,0.5
8,0,0.373,33,1,0,7111030,0.5
8,0,0.481,34,1,1,7111030,0.5
8,1,0.706,35,1,1,7111030,0.5
8,1,1.232,36,1,0,7111030,0.5
8,1,0.41,37,1,0,7111030,0.5
8,0,0.42,38,1,0,7111030,0.5
8,0,0.464,39,1,1,7111030,0.5
8,0,0.526,40,1,0,7111030,0.5
8,0,0.195,41,1,0,7111030,0.5
8,1,1.415,42,1,1,7111030,0.5
8,1,0.297,43,1,0,7111030,0.5
8,0,0.483,44,1,0,7111030,0.5
8,0,0.225,45,1,0,7111030,0.5
8,1,0.314,46,1,1,7111030,0.5
8,1,0.259,47,1,0,7111030,0.5
8,0,0.305,48,1,0,7111030,0.5
8,0,0.317,49,1,1,7111030,0.5
8,1,0.178,50,1,1,7111030,0.5
8,1,0.396,51,1,1,7111030,0.5
8,1,2.311,52,1,1,7111030,0.5
8,1,0.73,53,1,1,7111030,0.5
8,0,1.547,54,1,1,7111030,0.5
8,1,0.299,55,1,1,7111030,0.5
8,0,0.209,56,1,1,7111030,0.5
8,0,0.396,57,1,0,7111030,0.5
8,1,0.546,58,1,1,7111030,0.5
8,1,0.731,59,1,1,7111030,0.5
8,1,0.502,60,1,1,7111030,0.5
8,0,1.349,61,1,0,7111030,0.5
8,0,0.528,62,1,1,7111030,0.5
8,0,0.391,63,1,1,7111030,0.5
8,0,0.367,64,1,0,7111030,0.5
8,1,0.645,65,1,1,7111030,0.5
8,1,0.5,66,1,1,7111030,0.5
8,1,0.534,67,1,0,7111030,0.5
8,0,0.93,68,1,1,7111030,0.5
8,0,0.437,69,1,0,7111030,0.5
8,0,1.041,70,1,0,7111030,0.5
8,1,0.908,71,1,0,7111030,0.5
8,1,0.536,72,1,1,7111030,0.5
8,1,0.513,73,1,1,7111030,0.5
8,1,0.44,74,1,1,7111030,0.5
8,1,0.288,75,1,1,7111030,0.5
8,0,0.49,76,1,0,7111030,0.5
8,0,0.316,77,1,1,7111030,0.5
8,0,0.496,78,1,0,7111030,0.5
8,0,1.406,79,1,0,7111030,0.5
8,0,1.468,80,1,0,7111030,0.5
8,0,0.434,81,1,1,7111030,0.5
8,0,0.571,82,1,1,7111030,0.5
8,0,0.59,83,1,0,7111030,0.5
8,1,0.646,84,1,1,7111030,0.5
8,0,0.43,85,1,1,7111030,0.5
8,0,0.431,86,1,1,7111030,0.5
8,0,0.597,87,1,0,7111030,0.5
8,1,0.703,88,1,0,7111030,0.5
8,0,1.315,89,1,0,7111030,0.5
8,1,0.825,90,1,0,7111030,0.5
8,0,0.694,91,1,0,7111030,0.5
8,0,2.144,92,1,1,7111030,0.5
8,0,0.802,93,1,1,7111030,0.5
8,1,1.418,94,1,0,7111030,0.5
8,1,1.082,95,1,0,7111030,0.5
8,1,1.176,96,1,0,7111030,0.5
8,0,0.602,97,1,1,7111030,0.5
8,0,0.503,98,1,1,7111030,0.5
8,1,1.388,99,1,0,7111030,0.5
8,1,0.832,100,1,0,7111030,0.5
8,1,1.418,101,1,1,7111030,0.5
8,1,1.029,102,1,0,7111030,0.5
8,0,1.576,103,1,0,7111030,0.5
8,0,0.642,104,1,1,7111030,0.5
8,0,0.609,105,1,1,7111030,0.5
8,1,0.62,106,1,0,7111030,0.5
8,0,1.469,107,1,0,7111030,0.5
8,0,0.905,108,1,1,7111030,0.5
8,1,1.716,109,1,1,7111030,0.5
8,1,0.547,110,1,0,7111030,0.5
8,0,0.937,111,1,0,7111030,0.5
8,1,0.648,112,1,0,7111030,0.5
8,1,0.526,113,1,0,7111030,0.5
8,0,0.963,114,1,1,7111030,0.5
8,0,0.832,115,1,1,7111030,0.5
8,0,0.686,116,1,0,7111030,0.5
8,0,0.837,117,1,1,7111030,0.5
8,1,1.191,118,1,0,7111030,0.5
8,0,0.971,119,1,1,7111030,0.5
8,0,0.537,120,1,0,7111030,0.5
8,0,0.681,121,1,1,7111030,0.5
8,1,2.153,122,1,1,7111030,0.5
8,0,0.651,123,1,1,7111030,0.5
8,0,1.594,124,1,0,7111030,0.5
8,1,0.811,125,1,1,7111030,0.5
8,1,1.415,126,1,0,7111030,0.5
8,0,0.433,127,1,0,7111030,0.5
8,0,0.583,128,1,0,7111030,0.5
8,0,0.368,129,1,0,7111030,0.5
8,1,1.005,130,1,1,7111030,0.5
8,0,1.19,131,1,1,7111030,0.5
8,0,1.073,132,1,0,7111030,0.5
8,1,0.887,133,1,1,7111030,0.5
8,1,1.485,134,1,1,7111030,0.5
8,0,1.308,135,1,1,7111030,0.5
8,1,1.223,136,1,0,7111030,0.5
8,0,1.173,137,1,1,7111030,0.5
8,0,0.825,138,1,1,7111030,0.5
8,0,0.732,139,1,1,7111030,0.5
8,0,1.036,140,1,0,7111030,0.5
8,1,1.34,141,1,1,7111030,0.5
8,1,1.259,142,1,1,7111030,0.5
8,1,0.772,143,1,1,7111030,0.5
8,1,0.497,144,1,1,7111030,0.5
8,1,0.622,145,1,1,7111030,0.5
8,1,0.467,146,1,1,7111030,0.5
8,1,1.461,147,1,1,7111030,0.5
8,1,0.56,148,1,1,7111030,0.5
8,1,0.481,149,1,0,7111030,0.5
8,1,1.068,150,1,1,7111030,0.5
8,1,0.675,151,1,1,7111030,0.5
8,1,1.246,152,1,0,7111030,0.5
8,1,1.345,153,1,1,7111030,0.5
8,1,0.514,154,1,1,7111030,0.5
8,1,0.345,155,1,1,7111030,0.5
8,1,1.184,156,1,1,7111030,0.5
8,0,0.448,157,1,1,7111030,0.5
8,0,0.406,158,1,0,7111030,0.5
8,1,0.844,159,1,1,7111030,0.5
8,1,0.346,160,1,1,7111030,0.5
9,1,2.237,1,1,1,7117079,0.5
9,0,0.922,2,1,0,7117079,0.5
9,1,1.015,3,1,0,7117079,0.5
9,1,1.816,4,1,1,7117079,0.5
9,1,1.63,5,1,0,7117079,0.5
9,0,1.116,6,1,0,7117079,0.5
9,1,0.767,7,1,1,7117079,0.5
9,0,2.037,8,1,0,7117079,0.5
9,0,1.862,9,1,1,7117079,0.5
9,1,1.795,10,1,0,7117079,0.5
9,0,0.972,11,1,1,7117079,0.5
9,0,1.956,12,1,1,7117079,0.5
9,0,1.13,13,1,1,7117079,0.5
9,0,0.826,14,1,1,7117079,0.5
9,1,1.077,15,1,0,7117079,0.5
9,1,1.601,16,1,0,7117079,0.5
9,0,0.932,17,1,1,7117079,0.5
9,1,0.971,18,1,0,7117079,0.5
9,0,0.725,19,1,1,7117079,0.5
9,0,0.732,20,1,0,7117079,0.5
9,0,1.349,21,1,0,7117079,0.5
9,0,0.407,22,1,0,7117079,0.5
9,0,1.126,23,1,1,7117079,0.5
9,0,0.79,24,1,1,7117079,0.5
9,0,0.852,25,1,1,7117079,0.5
9,0,0.851,26,1,0,7117079,0.5
9,0,1.054,27,1,0,7117079,0.5
9,0,0.771,28,1,0,7117079,0.5
9,0,0.836,29,1,0,7117079,0.5
9,1,1.291,30,1,0,7117079,0.5
9,1,0.897,31,1,0,7117079,0.5
9,1,1.054,32,1,0,7117079,0.5
9,1,0.614,33,1,0,7117079,0.5
9,0,0.869,34,1,1,7117079,0.5
9,1,0.436,35,1,1,7117079,0.5
9,1,0.686,36,1,0,7117079,0.5
9,0,1.084,37,1,1,7117079,0.5
9,1,1.986,38,1,0,7117079,0.5
9,0,1.421,39,1,1,7117079,0.5
9,0,0.648,40,1,0,7117079,0.5
9,1,1.722,41,1,0,7117079,0.5
9,0,1.06,42,1,1,7117079,0.5
9,1,1.475,43,1,1,7117079,0.5
9,0,0.766,44,1,0,7117079,0.5
9,1,1.188,45,1,0,7117079,0.5
9,0,0.956,46,1,1,7117079,0.5
9,0,0.898,47,1,1,7117079,0.5
9,0,2.307,48,1,0,7117079,0.5
9,0,0.868,49,1,0,7117079,0.5
9,1,1.336,50,1,1,7117079,0.5
9,1,1.154,51,1,1,7117079,0.5
9,0,1.684,52,1,0,7117079,0.5
9,1,1.61,53,1,1,7117079,0.5
9,1,1.653,54,1,1,7117079,0.5
9,1,1.454,55,1,1,7117079,0.5
9,0,1.514,56,1,1,7117079,0.5
9,1,1.302,57,1,1,7117079,0.5
9,1,1.099,58,1,0,7117079,0.5
9,1,1.592,59,1,0,7117079,0.5
9,1,1.375,60,1,1,7117079,0.5
9,1,1.468,61,1,1,7117079,0.5
9,1,1.502,62,1,0,7117079,0.5
9,1,0.94,63,1,1,7117079,0.5
9,0,1.255,64,1,0,7117079,0.5
9,1,1.104,65,1,1,7117079,0.5
9,1,0.901,66,1,0,7117079,0.5
9,1,0.743,67,1,1,7117079,0.5
9,1,0.962,68,1,0,7117079,0.5
9,0,0.398,69,1,0,7117079,0.5
9,0,0.735,70,1,0,7117079,0.5
9,1,1.254,71,1,1,7117079,0.5
9,0,1.356,72,1,0,7117079,0.5
9,0,0.957,73,1,0,7117079,0.5
9,1,0.864,74,1,1,7117079,0.5
9,1,0.279,75,1,1,7117079,0.5
9,0,0.454,76,1,1,7117079,0.5
9,0,1.027,77,1,0,7117079,0.5
9,0,0.628,78,1,0,7117079,0.5
9,1,0.915,79,1,1,7117079,0.5
9,0,1.153,80,1,0,7117079,0.5
9,1,0.797,81,1,1,7117079,0.5
9,1,1.253,82,1,0,7117079,0.5
9,0,1.216,83,1,1,7117079,0.5
9,1,1.081,84,1,0,7117079,0.5
9,0,0.764,85,1,1,7117079,0.5
9,1,1.09,86,1,0,7117079,0.5
9,1,1.609,87,1,0,7117079,0.5
9,1,0.861,88,1,0,7117079,0.5
9,1,0.745,89,1,0,7117079,0.5
9,0,1.591,90,1,1,7117079,0.5
9,1,1.027,91,1,0,7117079,0.5
9,1,0.999,92,1,1,7117079,0.5
9,1,2.026,93,1,0,7117079,0.5
9,1,0.677,94,1,0,7117079,0.5
9,0,1.003,95,1,1,7117079,0.5
9,0,0.988,96,1,0,7117079,0.5
9,1,0.728,97,1,0,7117079,0.5
9,1,0.715,98,1,1,7117079,0.5
9,0,0.756,99,1,1,7117079,0.5
9,0,1.017,100,1,0,7117079,0.5
9,0,1.154,101,1,0,7117079,0.5
9,0,0.855,102,1,0,7117079,0.5
9,0,0.845,103,1,1,7117079,0.5
9,1,0.368,104,1,0,7117079,0.5
9,0,0.778,105,1,1,7117079,0.5
9,0,1.168,106,1,1,7117079,0.5
9,1,1.923,107,1,0,7117079,0.5
9,0,1.054,108,1,1,7117079,0.5
9,0,2.159,109,1,1,7117079,0.5
9,1,1.566,110,1,1,7117079,0.5
9,1,1.058,111,1,1,7117079,0.5
9,1,0.732,112,1,0,7117079,0.5
9,1,1.093,113,1,0,7117079,0.5
9,0,1.24,114,1,1,7117079,0.5
9,0,1.521,115,1,0,7117079,0.5
9,0,1.55,116,1,1,7117079,0.5
9,0,1.96,117,1,1,7117079,0.5
9,0,1.206,118,1,0,7117079,0.5
9,1,0.841,119,1,0,7117079,0.5
9,1,1.282,120,1,1,7117079,0.5
9,0,0.911,121,1,0,7117079,0.5
9,1,1.305,122,1,0,7117079,0.5
9,0,0.962,123,1,0,7117079,0.5
9,1,0.852,124,1,1,7117079,0.5
9,1,1.19,125,1,1,7117079,0.5
9,1,1.248,126,1,1,7117079,0.5
9,1,1.023,127,1,1,7117079,0.5
9,0,1.454,128,1,1,7117079,0.5
9,1,1.003,129,1,1,7117079,0.5
9,1,0.695,130,1,1,7117079,0.5
9,1,0.861,131,1,1,7117079,0.5
9,1,0.755,132,1,1,7117079,0.5
9,1,0.861,133,1,0,7117079,0.5
9,1,0.733,134,1,0,7117079,0.5
9,0,0.637,135,1,0,7117079,0.5
9,0,0.932,136,1,1,7117079,0.5
9,0,1.052,137,1,0,7117079,0.5
9,1,1.051,138,1,1,7117079,0.5
9,1,1.557,139,1,1,7117079,0.5
9,0,1.233,140,1,1,7117079,0.5
9,1,1.245,141,1,1,7117079,0.5
9,0,1.65,142,1,0,7117079,0.5
9,1,1.463,143,1,1,7117079,0.5
9,1,1.991,144,1,1,7117079,0.5
9,1,1.623,145,1,1,7117079,0.5
9,1,0.782,146,1,0,7117079,0.5
9,0,1.062,147,1,0,7117079,0.5
9,0,0.718,148,1,1,7117079,0.5
9,1,1.058,149,1,1,7117079,0.5
9,1,1.586,150,1,0,7117079,0.5
9,0,0.805,151,1,1,7117079,0.5
9,0,0.504,152,1,1,7117079,0.5
9,0,1.001,153,1,0,7117079,0.5
9,0,0.616,154,1,0,7117079,0.5
9,1,0.989,155,1,1,7117079,0.5
9,0,0.817,156,1,0,7117079,0.5
9,1,0.545,157,1,1,7117079,0.5
9,0,0.562,158,1,0,7117079,0.5
9,0,0.366,159,1,1,7117079,0.5
9,0,0.588,160,1,0,7117079,0.5
10,0,1.868,1,1,0,7116041,0.5
10,0,1.064,2,1,0,7116041,0.5
10,0,1.013,3,1,0,7116041,0.5
10,1,2.031,4,1,0,7116041,0.5
10,1,0.781,5,1,0,7116041,0.5
10,1,1.691,6,1,0,7116041,0.5
10,0,1.004,7,1,1,7116041,0.5
10,1,0.415,8,1,0,7116041,0.5
10,1,1.11,9,1,0,7116041,0.5
10,0,1.033,10,1,1,7116041,0.5
10,1,0.98,11,1,0,7116041,0.5
10,0,0.304,12,1,1,7116041,0.5
10,1,1.053,13,1,0,7116041,0.5
10,0,1.115,14,1,0,7116041,0.5
10,1,0.946,15,1,1,7116041,0.5
10,1,0.464,16,1,0,7116041,0.5
10,1,0.44,17,1,0,7116041,0.5
10,0,2.236,18,1,1,7116041,0.5
10,0,0.507,19,1,1,7116041,0.5
10,0,0.244,20,1,1,7116041,0.5
10,0,0.282,21,1,1,7116041,0.5
10,1,0.251,22,1,0,7116041,0.5
10,1,0.197,23,1,0,7116041,0.5
10,1,1.899,24,1,0,7116041,0.5
10,0,0.392,25,1,0,7116041,0.5
10,0,2.181,26,1,0,7116041,0.5
10,0,0.3,27,1,0,7116041,0.5
10,1,0.955,28,1,0,7116041,0.5
10,1,0.215,29,1,0,7116041,0.5
10,1,2.089,30,1,0,7116041,0.5
10,0,0.259,31,1,0,7116041,0.5
10,0,0.446,32,1,0,7116041,0.5
10,1,0.511,33,1,1,7116041,0.5
10,0,1.795,34,1,0,7116041,0.5
10,1,0.516,35,1,1,7116041,0.5
10,1,0.404,36,1,1,7116041,0.5
10,1,0.656,37,1,1,7116041,0.5
10,0,0.989,38,1,0,7116041,0.5
10,0,0.838,39,1,1,7116041,0.5
10,0,0.35,40,1,1,7116041,0.5
10,0,0.729,41,1,0,7116041,0.5
10,0,2.099,42,1,1,7116041,0.5
10,1,0.341,43,1,1,7116041,0.5
10,0,0.742,44,1,0,7116041,0.5
10,1,1.154,45,1,1,7116041,0.5
10,1,0.481,46,1,1,7116041,0.5
10,0,0.877,47,1,0,7116041,0.5
10,1,0.79,48,1,1,7116041,0.5
10,0,2.43,49,1,1,7116041,0.5
10,1,0.343,50,1,1,7116041,0.5
10,1,0.574,51,1,0,7116041,0.5
10,1,0.343,52,1,1,7116041,0.5
10,0,1.566,53,1,0,7116041,0.5
10,1,1.432,54,1,1,7116041,0.5
10,0,1.36,55,1,0,7116041,0.5
10,0,0.996,56,1,1,7116041,0.5
10,1,1.823,57,1,1,7116041,0.5
10,0,0.653,58,1,0,7116041,0.5
10,0,1.251,59,1,0,7116041,0.5
10,1,1.541,60,1,0,7116041,0.5
10,0,1.203,61,1,0,7116041,0.5
10,1,0.541,62,1,0,7116041,0.5
10,0,1.898,63,1,0,7116041,0.5
10,0,0.516,64,1,0,7116041,0.5
10,1,0.33,65,1,0,7116041,0.5
10,0,0.258,66,1,0,7116041,0.5
10,0,0.3,67,1,0,7116041,0.5
10,1,0.387,68,1,0,7116041,0.5
10,1,0.641,69,1,0,7116041,0.5
10,0,0.401,70,1,1,7116041,0.5
10,0,0.871,71,1,0,7116041,0.5
10,1,0.864,72,1,0,7116041,0.5
10,1,0.398,73,1,0,7116041,0.5
10,0,1.056,74,1,0,7116041,0.5
10,1,0.448,75,1,1,7116041,0.5
10,0,0.296,76,1,1,7116041,0.5
10,1,0.313,77,1,1,7116041,0.5
10,0,0.636,78,1,0,7116041,0.5
10,1,1.133,79,1,1,7116041,0.5
10,1,0.606,80,1,1,7116041,0.5
10,0,0.336,81,1,1,7116041,0.5
10,1,0.379,82,1,0,7116041,0.5
10,1,0.537,83,1,1,7116041,0.5
10,0,0.379,84,1,1,7116041,0.5
10,1,1.126,85,1,0,7116041,0.5
10,1,1.206,86,1,1,7116041,0.5
10,1,1.298,87,1,1,7116041,0.5
10,0,0.395,88,1,0,7116041,0.5
10,1,1.607,89,1,0,7116041,0.5
10,1,0.198,90,1,1,7116041,0.5
10,0,0.558,91,1,1,7116041,0.5
10,0,0.876,92,1,1,7116041,0.5
10,1,1.996,93,1,1,7116041,0.5
10,0,0.215,94,1,0,7116041,0.5
10,1,1.085,95,1,0,7116041,0.5
10,0,0.578,96,1,1,7116041,0.5
10,0,0.784,97,1,1,7116041,0.5
10,1,0.687,98,1,0,7116041,0.5
10,0,0.413,99,1,1,7116041,0.5
10,0,1.408,100,1,1,7116041,0.5
10,0,1.603,101,1,0,7116041,0.5
10,1,0.413,102,1,0,7116041,0.5
10,1,0.371,103,1,0,7116041,0.5
10,0,0.811,104,1,1,7116041,0.5
10,1,0.557,105,1,0,7116041,0.5
10,1,0.409,106,1,0,7116041,0.5
10,0,0.453,107,1,1,7116041,0.5
10,0,0.441,108,1,1,7116041,0.5
10,1,0.336,109,1,1,7116041,0.5
10,1,0.894,110,1,0,7116041,0.5
10,1,1.024,111,1,1,7116041,0.5
10,1,2.444,112,1,1,7116041,0.5
10,0,0.733,113,1,1,7116041,0.5
10,1,1.123,114,1,1,7116041,0.5
10,1,0.217,115,1,1,7116041,0.5
10,0,0.407,116,1,1,7116041,0.5
10,0,0.969,117,1,1,7116041,0.5
10,0,1.891,118,1,1,7116041,0.5
10,0,1.038,119,1,0,7116041,0.5
10,0,1.157,120,1,0,7116041,0.5
10,1,1.703,121,1,0,7116041,0.5
10,0,0.558,122,1,1,7116041,0.5
10,1,0.743,123,1,1,7116041,0.5
10,1,0.517,124,1,1,7116041,0.5
10,1,1.846,125,1,0,7116041,0.5
10,0,0.3,126,1,1,7116041,0.5
10,1,0.248,127,1,1,7116041,0.5
10,1,0.219,128,1,1,7116041,0.5
10,0,0.651,129,1,0,7116041,0.5
10,0,0.311,130,1,1,7116041,0.5
10,1,2.178,131,1,1,7116041,0.5
10,0,2.071,132,1,0,7116041,0.5
10,0,0.633,133,1,0,7116041,0.5
10,0,0.599,134,1,1,7116041,0.5
10,0,0.435,135,1,0,7116041,0.5
10,0,0.765,136,1,1,7116041,0.5
10,0,0.558,137,1,0,7116041,0.5
10,1,1.134,138,1,0,7116041,0.5
10,0,0.396,139,1,0,7116041,0.5
10,1,1.627,140,1,1,7116041,0.5
10,0,1.06,141,1,1,7116041,0.5
10,0,0.602,142,1,0,7116041,0.5
10,0,0.39,143,1,0,7116041,0.5
10,1,1.958,144,1,0,7116041,0.5
10,0,0.21,145,1,1,7116041,0.5
10,0,0.35,146,1,1,7116041,0.5
10,1,2.238,147,1,0,7116041,0.5
10,1,0.499,148,1,1,7116041,0.5
10,0,0.265,149,1,1,7116041,0.5
10,1,1.095,150,1,0,7116041,0.5
10,1,0.959,151,1,1,7116041,0.5
10,1,1.089,152,1,0,7116041,0.5
10,0,0.754,153,1,1,7116041,0.5
10,1,0.895,154,1,1,7116041,0.5
10,0,0.208,155,1,1,7116041,0.5
10,0,0.64,156,1,0,7116041,0.5
10,1,0.583,157,1,1,7116041,0.5
10,1,0.45,158,1,1,7116041,0.5
10,1,1.756,159,1,1,7116041,0.5
10,1,1.077,160,1,1,7116041,0.5
11,1,0.259,1,1,1,7079253,0.5
11,1,0.824,2,1,0,7079253,0.5
11,1,0.519,3,1,0,7079253,0.5
11,1,1.027,4,1,1,7079253,0.5
11,1,1.191,5,1,0,7079253,0.5
11,1,0.585,6,1,1,7079253,0.5
11,1,0.367,7,1,0,7079253,0.5
11,1,0.549,8,1,0,7079253,0.5
11,1,0.882,9,1,0,7079253,0.5
11,1,0.719,10,1,0,7079253,0.5
11,1,0.444,11,1,0,7079253,0.5
11,1,0.412,12,1,1,7079253,0.5
11,1,1.96,13,1,1,7079253,0.5
11,0,2.361,14,1,0,7079253,0.5
11,1,1.268,15,1,0,7079253,0.5
11,1,1.026,16,1,1,7079253,0.5
11,1,0.795,17,1,0,7079253,0.5
11,0,1.953,18,1,1,7079253,0.5
11,1,0.942,19,1,1,7079253,0.5
11,0,1.868,20,1,0,7079253,0.5
11,0,0.511,21,1,1,7079253,0.5
11,0,0.461,22,1,1,7079253,0.5
11,1,0.424,23,1,1,7079253,0.5
11,1,1.215,24,1,0,7079253,0.5
11,1,2.262,25,1,0,7079253,0.5
11,1,0.595,26,1,1,7079253,0.5
11,0,0.432,27,1,1,7079253,0.5
11,0,0.479,28,1,1,7079253,0.5
11,1,0.585,29,1,0,7079253,0.5
11,1,1.24,30,1,0,7079253,0.5
11,1,0.787,31,1,0,7079253,0.5
11,1,1.863,32,1,1,7079253,0.5
11,1,0.749,33,1,0,7079253,0.5
11,0,0.284,34,1,1,7079253,0.5
11,0,1.453,35,1,1,7079253,0.5
11,0,0.575,36,1,1,7079253,0.5
11,1,0.455,37,1,1,7079253,0.5
11,0,0.771,38,1,1,7079253,0.5
11,0,0.643,39,1,1,7079253,0.5
11,0,0.479,40,1,1,7079253,0.5
11,1,0.586,41,1,1,7079253,0.5
11,1,1.212,42,1,0,7079253,0.5
11,0,0.313,43,1,0,7079253,0.5
11,0,0.55,44,1,0,7079253,0.5
11,1,0.642,45,1,0,7079253,0.5
11,0,0.336,46,1,1,7079253,0.5
11,1,0.531,47,1,1,7079253,0.5
11,1,0.396,48,1,0,7079253,0.5
11,1,2.006,49,1,1,7079253,0.5
11,0,0.399,50,1,0,7079253,0.5
11,0,0.528,51,1,0,7079253,0.5
11,0,0.342,52,1,0,7079253,0.5
11,0,0.537,53,1,0,7079253,0.5
11,0,2.143,54,1,0,7079253,0.5
11,0,0.96,55,1,1,7079253,0.5
11,1,0.748,56,1,1,7079253,0.5
11,1,0.435,57,1,1,7079253,0.5
11,1,0.522,58,1,1,7079253,0.5
11,1,0.404,59,1,1,7079253,0.5
11,1,0.692,60,1,1,7079253,0.5
11,0,0.435,61,1,0,7079253,0.5
11,0,0.78,62,1,0,7079253,0.5
11,0,0.879,63,1,1,7079253,0.5
11,1,0.947,64,1,1,7079253,0.5
11,1,0.527,65,1,1,7079253,0.5
11,1,0.333,66,1,0,7079253,0.5
11,0,1.476,67,1,1,7079253,0.5
11,1,0.558,68,1,1,7079253,0.5
11,1,0.515,69,1,1,7079253,0.5
11,0,1.503,70,1,1,7079253,0.5
11,1,0.577,71,1,1,7079253,0.5
11,1,0.435,72,1,1,7079253,0.5
11,0,0.533,73,1,1,7079253,0.5
11,1,0.38,74,1,1,7079253,0.5
11,1,0.544,75,1,1,7079253,0.5
11,0,0.306,76,1,0,7079253,0.5
11,1,0.282,77,1,1,7079253,0.5
11,1,0.588,78,1,0,7079253,0.5
11,1,0.404,79,1,1,7079253,0.5
11,1,0.458,80,1,0,7079253,0.5
11,1,0.779,81,1,0,7079253,0.5
11,0,1.23,82,1,0,7079253,0.5
11,1,1.536,83,1,1,7079253,0.5
11,0,0.688,84,1,1,7079253,0.5
11,1,0.34,85,1,0,7079253,0.5
11,0,0.416,86,1,1,7079253,0.5
11,0,1.554,87,1,1,7079253,0.5
11,1,1.126,88,1,0,7079253,0.5
11,1,0.833,89,1,1,7079253,0.5
11,0,0.368,90,1,1,7079253,0.5
11,0,0.296,91,1,1,7079253,0.5
11,1,0.471,92,1,1,7079253,0.5
11,0,0.49,93,1,0,7079253,0.5
11,0,2.253,94,1,0,7079253,0.5
11,0,1.301,95,1,0,7079253,0.5
11,0,0.744,96,1,1,7079253,0.5
11,1,0.402,97,1,1,7079253,0.5
11,1,0.431,98,1,0,7079253,0.5
11,1,0.49,99,1,0,7079253,0.5
11,0,0.493,100,1,1,7079253,0.5
11,1,0.622,101,1,0,7079253,0.5
11,1,0.53,102,1,0,7079253,0.5
11,1,2.106,103,1,0,7079253,0.5
11,1,0.883,104,1,1,7079253,0.5
11,0,1.467,105,1,1,7079253,0.5
11,0,0.352,106,1,1,7079253,0.5
11,0,0.439,107,1,1,7079253,0.5
11,0,0.454,108,1,1,7079253,0.5
11,0,0.34,109,1,1,7079253,0.5
11,0,0.398,110,1,0,7079253,0.5
11,1,1.607,111,1,0,7079253,0.5
11,0,0.624,112,1,1,7079253,0.5
11,0,0.443,113,1,0,7079253,0.5
11,0,0.492,114,1,1,7079253,0.5
11,0,0.333,115,1,1,7079253,0.5
11,1,0.475,116,1,0,7079253,0.5
11,1,0.901,117,1,1,7079253,0.5
11,0,1.742,118,1,1,7079253,0.5
11,0,0.327,119,1,1,7079253,0.5
11,0,0.417,120,1,1,7079253,0.5
11,1,0.924,121,1,0,7079253,0.5
11,1,0.422,122,1,1,7079253,0.5
11,0,1.319,123,1,0,7079253,0.5
11,0,0.516,124,1,1,7079253,0.5
11,0,0.352,125,1,0,7079253,0.5
11,0,1.099,126,1,1,7079253,0.5
11,1,0.45,127,1,0,7079253,0.5
11,1,0.813,128,1,1,7079253,0.5
11,0,0.457,129,1,0,7079253,0.5
11,0,1.438,130,1,0,7079253,0.5
11,0,0.509,131,1,1,7079253,0.5
11,0,0.432,132,1,0,7079253,0.5
11,1,0.448,133,1,1,7079253,0.5
11,1,0.736,134,1,1,7079253,0.5
11,0,0.675,135,1,0,7079253,0.5
11,1,1.784,136,1,1,7079253,0.5
11,1,0.494,137,1,1,7079253,0.5
11,1,0.522,138,1,1,7079253,0.5
11,0,0.527,139,1,0,7079253,0.5
11,0,1.627,140,1,0,7079253,0.5
11,1,0.162,141,1,1,7079253,0.5
